EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
31/10/2018|4-0000000910|1210|Cash Receipts|-52377.45
31/10/2018|4-0000000911|1110|Cash Receipts|56634.04
31/10/2018|4-0000000911|1210|Cash Receipts|-56634.04
31/10/2018|4-0000000912|1110|Cash Receipts|55685.64
31/10/2018|4-0000000912|1210|Cash Receipts|-55685.64
31/10/2018|4-0000000913|1210|Cash Receipts|-53766.69
31/10/2018|4-0000000913|1110|Cash Receipts|53766.69
31/10/2018|4-0000000914|1210|Cash Receipts|-56044.4
31/10/2018|4-0000000914|1110|Cash Receipts|56044.4
31/10/2018|4-0000000915|1210|Cash Receipts|-52511.2
31/10/2018|4-0000000915|1110|Cash Receipts|52511.2
31/10/2018|4-0000000916|1210|Cash Receipts|-52737.02
31/10/2018|4-0000000916|1110|Cash Receipts|52737.02
31/10/2018|4-0000000917|1210|Cash Receipts|-56688.41
31/10/2018|4-0000000917|1110|Cash Receipts|56688.41
31/10/2018|4-0000000918|1110|Cash Receipts|51890.83
31/10/2018|4-0000000918|1210|Cash Receipts|-51890.83
31/10/2018|4-0000000919|1110|Cash Receipts|51790.11
31/10/2018|4-0000000919|1210|Cash Receipts|-51790.11
31/10/2018|4-0000000920|1210|Cash Receipts|-56041.53
31/10/2018|4-0000000920|1110|Cash Receipts|56041.53
31/10/2018|4-0000000921|1210|Cash Receipts|-55993.93
31/10/2018|4-0000000921|1110|Cash Receipts|55993.93
31/10/2018|4-0000000922|1110|Cash Receipts|52173.44
31/10/2018|4-0000000922|1210|Cash Receipts|-52173.44
31/10/2018|4-0000000923|1210|Cash Receipts|-54957.01
31/10/2018|4-0000000923|1110|Cash Receipts|54957.01
31/10/2018|4-0000000924|1110|Cash Receipts|53286.81
31/10/2018|4-0000000924|1210|Cash Receipts|-53286.81
31/10/2018|4-0000000925|1110|Cash Receipts|52116.31
31/10/2018|4-0000000925|1210|Cash Receipts|-52116.31
31/10/2018|5-0000000926|1230|Cash Receipts|-46544.31
31/10/2018|5-0000000926|1120|Cash Receipts|46544.31
31/10/2018|5-0000000927|1120|Cash Receipts|46544.31
31/10/2018|5-0000000927|1230|Cash Receipts|-46544.31
31/10/2018|5-0000000928|1120|Cash Receipts|46544.31
31/10/2018|5-0000000928|1230|Cash Receipts|-46544.31
31/10/2018|6-0000000929|1130|Salaries|-408966.66
31/10/2018|6-0000000929|4310|Salaries|408966.66
31/10/2018|7-0000000930|4210|Cost Of Sales Dog Food|11119.13
31/10/2018|7-0000000930|2210|Cost Of Sales Dog Food|-11119.13
31/10/2018|7-0000000931|2210|Cost Of Sales Dog Food|-10321.27
31/10/2018|7-0000000931|4210|Cost Of Sales Dog Food|10321.27
31/10/2018|7-0000000932|2210|Cost Of Sales Dog Food|-10549.96
31/10/2018|7-0000000932|4210|Cost Of Sales Dog Food|10549.96
31/10/2018|7-0000000933|2210|Cost Of Sales Dog Food|-10976.85
31/10/2018|7-0000000933|4210|Cost Of Sales Dog Food|10976.85
31/10/2018|7-0000000934|2210|Cost Of Sales Dog Food|-10517.59
31/10/2018|7-0000000934|4210|Cost Of Sales Dog Food|10517.59
31/10/2018|7-0000000935|4210|Cost Of Sales Dog Food|10168.75
31/10/2018|7-0000000935|2210|Cost Of Sales Dog Food|-10168.75
31/10/2018|7-0000000936|2210|Cost Of Sales Dog Food|-10880.11
31/10/2018|7-0000000936|4210|Cost Of Sales Dog Food|10880.11
31/10/2018|7-0000000937|2210|Cost Of Sales Dog Food|-10266.87
31/10/2018|7-0000000937|4210|Cost Of Sales Dog Food|10266.87
31/10/2018|7-0000000938|2210|Cost Of Sales Dog Food|-10852.7
31/10/2018|7-0000000938|4210|Cost Of Sales Dog Food|10852.7
31/10/2018|7-0000000939|4210|Cost Of Sales Dog Food|10327.36
31/10/2018|7-0000000939|2210|Cost Of Sales Dog Food|-10327.36
31/10/2018|7-0000000940|2210|Cost Of Sales Dog Food|-11034.63
31/10/2018|7-0000000940|4210|Cost Of Sales Dog Food|11034.63
31/10/2018|7-0000000941|4210|Cost Of Sales Dog Food|10888.29
31/10/2018|7-0000000941|2210|Cost Of Sales Dog Food|-10888.29
31/10/2018|7-0000000942|4210|Cost Of Sales Dog Food|10131.66
31/10/2018|7-0000000942|2210|Cost Of Sales Dog Food|-10131.66
31/10/2018|7-0000000943|4210|Cost Of Sales Dog Food|10256.32
31/10/2018|7-0000000943|2210|Cost Of Sales Dog Food|-10256.32
31/10/2018|7-0000000944|4210|Cost Of Sales Dog Food|11035.39
31/10/2018|7-0000000944|2210|Cost Of Sales Dog Food|-11035.39
31/10/2018|7-0000000945|2210|Cost Of Sales Dog Food|-10484.91
31/10/2018|7-0000000945|4210|Cost Of Sales Dog Food|10484.91
31/10/2018|7-0000000946|4210|Cost Of Sales Dog Food|10868.54
31/10/2018|7-0000000946|2210|Cost Of Sales Dog Food|-10868.54
31/10/2018|7-0000000947|4210|Cost Of Sales Dog Food|10415.12
31/10/2018|7-0000000947|2210|Cost Of Sales Dog Food|-10415.12
31/10/2018|7-0000000948|2210|Cost Of Sales Dog Food|-10981.64
31/10/2018|7-0000000948|4210|Cost Of Sales Dog Food|10981.64
31/10/2018|7-0000000949|4210|Cost Of Sales Dog Food|10997.17
31/10/2018|7-0000000949|2210|Cost Of Sales Dog Food|-10997.17
31/10/2018|8-0000000950|4220|Cost Of Sales Cat Food|6179.99
31/10/2018|8-0000000950|2220|Cost Of Sales Cat Food|-6179.99
31/10/2018|8-0000000951|4220|Cost Of Sales Cat Food|6086.92
31/10/2018|8-0000000951|2220|Cost Of Sales Cat Food|-6086.92
31/10/2018|8-0000000952|2220|Cost Of Sales Cat Food|-6268.15
31/10/2018|8-0000000952|4220|Cost Of Sales Cat Food|6268.15
31/10/2018|8-0000000953|4220|Cost Of Sales Cat Food|6156.91
31/10/2018|8-0000000953|2220|Cost Of Sales Cat Food|-6156.91
31/10/2018|8-0000000954|4220|Cost Of Sales Cat Food|6104.96
31/10/2018|8-0000000954|2220|Cost Of Sales Cat Food|-6104.96
31/10/2018|9-0000000955|2210|Cash Payments|11077.2
31/10/2018|9-0000000955|1110|Cash Payments|-11077.2
31/10/2018|9-0000000956|1110|Cash Payments|-11123.04
31/10/2018|9-0000000956|2210|Cash Payments|11123.04
31/10/2018|9-0000000957|1110|Cash Payments|-10178.24
31/10/2018|9-0000000957|2210|Cash Payments|10178.24
31/10/2018|9-0000000958|2210|Cash Payments|10545.26
31/10/2018|9-0000000958|1110|Cash Payments|-10545.26
31/10/2018|9-0000000959|2210|Cash Payments|10984.37
31/10/2018|9-0000000959|1110|Cash Payments|-10984.37
31/10/2018|9-0000000960|2210|Cash Payments|10247.96
31/10/2018|9-0000000960|1110|Cash Payments|-10247.96
31/10/2018|9-0000000961|2210|Cash Payments|10764.59
31/10/2018|9-0000000961|1110|Cash Payments|-10764.59
31/10/2018|9-0000000962|2210|Cash Payments|10851.21
31/10/2018|9-0000000962|1110|Cash Payments|-10851.21
31/10/2018|9-0000000963|2210|Cash Payments|10393.3
31/10/2018|9-0000000963|1110|Cash Payments|-10393.3
31/10/2018|9-0000000964|2210|Cash Payments|10273.19
31/10/2018|9-0000000964|1110|Cash Payments|-10273.19
31/10/2018|9-0000000965|2210|Cash Payments|10078.31
31/10/2018|9-0000000965|1110|Cash Payments|-10078.31
31/10/2018|9-0000000966|2210|Cash Payments|10435.4
31/10/2018|9-0000000966|1110|Cash Payments|-10435.4
31/10/2018|9-0000000967|1110|Cash Payments|-10687.09
31/10/2018|9-0000000967|2210|Cash Payments|10687.09
31/10/2018|9-0000000968|1110|Cash Payments|-10547.8
31/10/2018|9-0000000968|2210|Cash Payments|10547.8
31/10/2018|9-0000000969|2210|Cash Payments|10675.14
31/10/2018|9-0000000969|1110|Cash Payments|-10675.14
31/10/2018|9-0000000970|2210|Cash Payments|10971.32
31/10/2018|9-0000000970|1110|Cash Payments|-10971.32
31/10/2018|9-0000000971|2210|Cash Payments|10705.51
31/10/2018|9-0000000971|1110|Cash Payments|-10705.51
31/10/2018|9-0000000972|1110|Cash Payments|-10942.98
31/10/2018|9-0000000972|2210|Cash Payments|10942.98
31/10/2018|9-0000000973|2210|Cash Payments|10843.63
31/10/2018|9-0000000973|1110|Cash Payments|-10843.63
31/10/2018|9-0000000974|1110|Cash Payments|-10521.95
31/10/2018|9-0000000974|2210|Cash Payments|10521.95
30/11/2018|1-0000000980|4110|Labrador Sales|-52878.39
30/11/2018|1-0000000980|1210|Labrador Sales|52878.39
30/11/2018|1-0000000981|4110|Labrador Sales|-55391.37
30/11/2018|1-0000000981|1210|Labrador Sales|55391.37
30/11/2018|1-0000000982|4110|Labrador Sales|-52661.49
30/11/2018|1-0000000982|1210|Labrador Sales|52661.49
30/11/2018|1-0000000983|4110|Labrador Sales|-54699.79
30/11/2018|1-0000000983|1210|Labrador Sales|54699.79
30/11/2018|1-0000000984|4110|Labrador Sales|-57034.76
30/11/2018|1-0000000984|1210|Labrador Sales|57034.76
30/11/2018|1-0000000985|4110|Labrador Sales|-54240.81
30/11/2018|1-0000000985|1210|Labrador Sales|54240.81
30/11/2018|1-0000000986|4110|Labrador Sales|-55597.35
30/11/2018|1-0000000986|1210|Labrador Sales|55597.35
30/11/2018|1-0000000987|4110|Labrador Sales|-57248.48
30/11/2018|1-0000000987|1210|Labrador Sales|57248.48
30/11/2018|1-0000000988|4110|Labrador Sales|-52712.05
30/11/2018|1-0000000988|1210|Labrador Sales|52712.05
30/11/2018|1-0000000989|4110|Labrador Sales|-53387.12
30/11/2018|1-0000000989|1210|Labrador Sales|53387.12
30/11/2018|1-0000000990|4110|Labrador Sales|-54086.32
30/11/2018|1-0000000990|1210|Labrador Sales|54086.32
30/11/2018|1-0000000991|4110|Labrador Sales|-52427.92
30/11/2018|1-0000000991|1210|Labrador Sales|52427.92
30/11/2018|1-0000000992|4110|Labrador Sales|-53494.04
30/11/2018|1-0000000992|1210|Labrador Sales|53494.04
30/11/2018|1-0000000993|4110|Labrador Sales|-55106.31
30/11/2018|1-0000000993|1210|Labrador Sales|55106.31
30/11/2018|1-0000000994|4110|Labrador Sales|-52743.05
30/11/2018|1-0000000994|1210|Labrador Sales|52743.05
30/11/2018|1-0000000995|4110|Labrador Sales|-54397.26
30/11/2018|1-0000000995|1210|Labrador Sales|54397.26
30/11/2018|1-0000000996|4110|Labrador Sales|-57005.82
30/11/2018|1-0000000996|1210|Labrador Sales|57005.82
30/11/2018|1-0000000997|4110|Labrador Sales|-56325
30/11/2018|1-0000000997|1210|Labrador Sales|56325
30/11/2018|1-0000000998|4110|Labrador Sales|-54026.15
30/11/2018|1-0000000998|1210|Labrador Sales|54026.15
30/11/2018|1-0000000999|4110|Labrador Sales|-56307.06
30/11/2018|1-0000000999|1210|Labrador Sales|56307.06
30/11/2018|10-0000001073|2220|Cash Payments|6248.88
30/11/2018|10-0000001073|1120|Cash Payments|-6248.88
30/11/2018|10-0000001074|1120|Cash Payments|-5851.75
30/11/2018|10-0000001074|2220|Cash Payments|5851.75
30/11/2018|10-0000001075|1120|Cash Payments|-6077.91
30/11/2018|10-0000001075|2220|Cash Payments|6077.91
30/11/2018|10-0000001076|2220|Cash Payments|6445.47
30/11/2018|10-0000001076|1120|Cash Payments|-6445.47
30/11/2018|10-0000001077|1120|Cash Payments|-6156.51
30/11/2018|10-0000001077|2220|Cash Payments|6156.51
30/11/2018|2-0000001000|4120|Cat food sales|-46915.46
30/11/2018|2-0000001000|1230|Cat food sales|46915.46
30/11/2018|2-0000001001|1230|Cat food sales|46915.46
30/11/2018|2-0000001001|4120|Cat food sales|-46915.46
30/11/2018|2-0000001002|1230|Cat food sales|46915.46
30/11/2018|2-0000001002|4120|Cat food sales|-46915.46
30/11/2018|3-0000001003|1110|Interest Received|152703.43
30/11/2018|3-0000001003|4130|Interest Received|-152703.43
30/11/2018|4-0000001004|1110|Cash Receipts|57358.86
30/11/2018|4-0000001004|1210|Cash Receipts|-57358.86
30/11/2018|4-0000001005|1110|Cash Receipts|57287.63
30/11/2018|4-0000001005|1210|Cash Receipts|-57287.63
30/11/2018|4-0000001006|1210|Cash Receipts|-57533.87
30/11/2018|4-0000001006|1110|Cash Receipts|57533.87
30/11/2018|4-0000001007|1210|Cash Receipts|-56437.94
30/11/2018|4-0000001007|1110|Cash Receipts|56437.94
30/11/2018|4-0000001008|1210|Cash Receipts|-54856.02
30/11/2018|4-0000001008|1110|Cash Receipts|54856.02
30/11/2018|4-0000001009|1110|Cash Receipts|52640.9
30/11/2018|4-0000001009|1210|Cash Receipts|-52640.9
30/11/2018|4-0000001010|1110|Cash Receipts|54281.89
30/11/2018|4-0000001010|1210|Cash Receipts|-54281.89
30/11/2018|4-0000001011|1110|Cash Receipts|55123.81
30/11/2018|4-0000001011|1210|Cash Receipts|-55123.81
30/11/2018|4-0000001012|1210|Cash Receipts|-54883.65
30/11/2018|4-0000001012|1110|Cash Receipts|54883.65
30/11/2018|4-0000001013|1210|Cash Receipts|-57144.74
30/11/2018|4-0000001013|1110|Cash Receipts|57144.74
30/11/2018|4-0000001014|1110|Cash Receipts|56654.71
30/11/2018|4-0000001014|1210|Cash Receipts|-56654.71
30/11/2018|4-0000001015|1110|Cash Receipts|55510.69
30/11/2018|4-0000001015|1210|Cash Receipts|-55510.69
30/11/2018|4-0000001016|1110|Cash Receipts|55343.29
30/11/2018|4-0000001016|1210|Cash Receipts|-55343.29
30/11/2018|4-0000001017|1110|Cash Receipts|53189.03
30/11/2018|4-0000001017|1210|Cash Receipts|-53189.03
30/11/2018|4-0000001018|1110|Cash Receipts|54574.13
30/11/2018|4-0000001018|1210|Cash Receipts|-54574.13
30/11/2018|4-0000001019|1210|Cash Receipts|-56543.6
30/11/2018|4-0000001019|1110|Cash Receipts|56543.6
30/11/2018|4-0000001020|1110|Cash Receipts|56999.3
30/11/2018|4-0000001020|1210|Cash Receipts|-56999.3
30/11/2018|4-0000001021|1210|Cash Receipts|-53457.44
30/11/2018|4-0000001021|1110|Cash Receipts|53457.44
30/11/2018|4-0000001022|1110|Cash Receipts|57363.49
30/11/2018|4-0000001022|1210|Cash Receipts|-57363.49
30/11/2018|4-0000001023|1110|Cash Receipts|53274.58
30/11/2018|4-0000001023|1210|Cash Receipts|-53274.58
30/11/2018|5-0000001024|1120|Cash Receipts|46915.46
30/11/2018|5-0000001024|1230|Cash Receipts|-46915.46
30/11/2018|5-0000001025|1120|Cash Receipts|46915.46
30/11/2018|5-0000001025|1230|Cash Receipts|-46915.46
30/11/2018|5-0000001026|1120|Cash Receipts|46915.46
30/11/2018|5-0000001026|1230|Cash Receipts|-46915.46
30/11/2018|6-0000001027|4310|Salaries|409975.29
30/11/2018|6-0000001027|1130|Salaries|-409975.29
30/11/2018|7-0000001028|4210|Cost Of Sales Dog Food|10336.38
30/11/2018|7-0000001028|2210|Cost Of Sales Dog Food|-10336.38
30/11/2018|7-0000001029|4210|Cost Of Sales Dog Food|10871.27
30/11/2018|7-0000001029|2210|Cost Of Sales Dog Food|-10871.27
30/11/2018|7-0000001030|2210|Cost Of Sales Dog Food|-10513.32
30/11/2018|7-0000001030|4210|Cost Of Sales Dog Food|10513.32
30/11/2018|7-0000001031|4210|Cost Of Sales Dog Food|10412
30/11/2018|7-0000001031|2210|Cost Of Sales Dog Food|-10412
30/11/2018|7-0000001032|4210|Cost Of Sales Dog Food|10693.06
30/11/2018|7-0000001032|2210|Cost Of Sales Dog Food|-10693.06
30/11/2018|7-0000001033|2210|Cost Of Sales Dog Food|-10703.35
30/11/2018|7-0000001033|4210|Cost Of Sales Dog Food|10703.35
30/11/2018|7-0000001034|2210|Cost Of Sales Dog Food|-11121.19
30/11/2018|7-0000001034|4210|Cost Of Sales Dog Food|11121.19
30/11/2018|7-0000001035|2210|Cost Of Sales Dog Food|-10395.64
30/11/2018|7-0000001035|4210|Cost Of Sales Dog Food|10395.64
30/11/2018|7-0000001036|4210|Cost Of Sales Dog Food|10441.91
30/11/2018|7-0000001036|2210|Cost Of Sales Dog Food|-10441.91
30/11/2018|7-0000001037|2210|Cost Of Sales Dog Food|-10246.92
30/11/2018|7-0000001037|4210|Cost Of Sales Dog Food|10246.92
30/11/2018|7-0000001038|2210|Cost Of Sales Dog Food|-11016.38
30/11/2018|7-0000001038|4210|Cost Of Sales Dog Food|11016.38
30/11/2018|7-0000001039|4210|Cost Of Sales Dog Food|10559.21
30/11/2018|7-0000001039|2210|Cost Of Sales Dog Food|-10559.21
30/11/2018|7-0000001040|2210|Cost Of Sales Dog Food|-10168.82
30/11/2018|7-0000001040|4210|Cost Of Sales Dog Food|10168.82
30/11/2018|7-0000001041|4210|Cost Of Sales Dog Food|11010.04
30/11/2018|7-0000001041|2210|Cost Of Sales Dog Food|-11010.04
30/11/2018|7-0000001042|2210|Cost Of Sales Dog Food|-10139.59
30/11/2018|7-0000001042|4210|Cost Of Sales Dog Food|10139.59
30/11/2018|7-0000001043|2210|Cost Of Sales Dog Food|-10268.54
30/11/2018|7-0000001043|4210|Cost Of Sales Dog Food|10268.54
30/11/2018|7-0000001044|4210|Cost Of Sales Dog Food|10548.43
30/11/2018|7-0000001044|2210|Cost Of Sales Dog Food|-10548.43
30/11/2018|7-0000001045|4210|Cost Of Sales Dog Food|10330.94
30/11/2018|7-0000001045|2210|Cost Of Sales Dog Food|-10330.94
30/11/2018|7-0000001046|2210|Cost Of Sales Dog Food|-10207.8
30/11/2018|7-0000001046|4210|Cost Of Sales Dog Food|10207.8
30/11/2018|7-0000001047|4210|Cost Of Sales Dog Food|10774.1
30/11/2018|7-0000001047|2210|Cost Of Sales Dog Food|-10774.1
30/11/2018|8-0000001048|4220|Cost Of Sales Cat Food|5986.25
30/11/2018|8-0000001048|2220|Cost Of Sales Cat Food|-5986.25
30/11/2018|8-0000001049|2220|Cost Of Sales Cat Food|-5936.43
30/11/2018|8-0000001049|4220|Cost Of Sales Cat Food|5936.43
30/11/2018|8-0000001050|2220|Cost Of Sales Cat Food|-6354.73
30/11/2018|8-0000001050|4220|Cost Of Sales Cat Food|6354.73
30/11/2018|8-0000001051|2220|Cost Of Sales Cat Food|-5944.66
30/11/2018|8-0000001051|4220|Cost Of Sales Cat Food|5944.66
30/11/2018|8-0000001052|2220|Cost Of Sales Cat Food|-6179.12
30/11/2018|8-0000001052|4220|Cost Of Sales Cat Food|6179.12
30/11/2018|9-0000001053|1110|Cash Payments|-10683.42
30/11/2018|9-0000001053|2210|Cash Payments|10683.42
30/11/2018|9-0000001054|1110|Cash Payments|-10516.02
30/11/2018|9-0000001054|2210|Cash Payments|10516.02
30/11/2018|9-0000001055|1110|Cash Payments|-10688.28
30/11/2018|9-0000001055|2210|Cash Payments|10688.28
30/11/2018|9-0000001056|1110|Cash Payments|-10738.87
30/11/2018|9-0000001056|2210|Cash Payments|10738.87
30/11/2018|9-0000001057|2210|Cash Payments|10252.96
30/11/2018|9-0000001057|1110|Cash Payments|-10252.96
30/11/2018|9-0000001058|2210|Cash Payments|10809.57
30/11/2018|9-0000001058|1110|Cash Payments|-10809.57
30/11/2018|9-0000001059|1110|Cash Payments|-11037.64
30/11/2018|9-0000001059|2210|Cash Payments|11037.64
30/11/2018|9-0000001060|1110|Cash Payments|-10609.65
30/11/2018|9-0000001060|2210|Cash Payments|10609.65
30/11/2018|9-0000001061|1110|Cash Payments|-10764.99
30/11/2018|9-0000001061|2210|Cash Payments|10764.99
30/11/2018|9-0000001062|1110|Cash Payments|-10933.61
30/11/2018|9-0000001062|2210|Cash Payments|10933.61
30/11/2018|9-0000001063|2210|Cash Payments|10859.65
30/11/2018|9-0000001063|1110|Cash Payments|-10859.65
30/11/2018|9-0000001064|1110|Cash Payments|-11030.35
30/11/2018|9-0000001064|2210|Cash Payments|11030.35
30/11/2018|9-0000001065|2210|Cash Payments|11000.67
30/11/2018|9-0000001065|1110|Cash Payments|-11000.67
30/11/2018|9-0000001066|1110|Cash Payments|-10872.02
30/11/2018|9-0000001066|2210|Cash Payments|10872.02
30/11/2018|9-0000001067|1110|Cash Payments|-11039.49
30/11/2018|9-0000001067|2210|Cash Payments|11039.49
30/11/2018|9-0000001068|1110|Cash Payments|-10770.45
30/11/2018|9-0000001068|2210|Cash Payments|10770.45
30/11/2018|9-0000001069|2210|Cash Payments|10989.72
30/11/2018|9-0000001069|1110|Cash Payments|-10989.72
30/11/2018|9-0000001070|1110|Cash Payments|-11110.77
30/11/2018|9-0000001070|2210|Cash Payments|11110.77
30/11/2018|9-0000001071|2210|Cash Payments|10736.3
30/11/2018|9-0000001071|1110|Cash Payments|-10736.3
30/11/2018|9-0000001072|2210|Cash Payments|10636.78
30/11/2018|9-0000001072|1110|Cash Payments|-10636.78
31/12/2018|1-0000001078|4110|Labrador Sales|-57592.06
31/12/2018|1-0000001078|1210|Labrador Sales|57592.06
31/12/2018|1-0000001079|4110|Labrador Sales|-56059.13
31/12/2018|1-0000001079|1210|Labrador Sales|56059.13
31/12/2018|1-0000001080|4110|Labrador Sales|-56950.65
31/12/2018|1-0000001080|1210|Labrador Sales|56950.65
31/12/2018|1-0000001081|4110|Labrador Sales|-52745.12
31/12/2018|1-0000001081|1210|Labrador Sales|52745.12
31/12/2018|1-0000001082|4110|Labrador Sales|-54339.8
31/12/2018|1-0000001082|1210|Labrador Sales|54339.8
31/12/2018|1-0000001083|4110|Labrador Sales|-57553.76
31/12/2018|1-0000001083|1210|Labrador Sales|57553.76
31/12/2018|1-0000001084|4110|Labrador Sales|-54057.22
31/12/2018|1-0000001084|1210|Labrador Sales|54057.22
31/12/2018|1-0000001085|4110|Labrador Sales|-54262.46
31/12/2018|1-0000001085|1210|Labrador Sales|54262.46
31/12/2018|1-0000001086|4110|Labrador Sales|-54888.97
31/12/2018|1-0000001086|1210|Labrador Sales|54888.97
31/12/2018|1-0000001087|4110|Labrador Sales|-56371.29
31/12/2018|1-0000001087|1210|Labrador Sales|56371.29
31/12/2018|1-0000001088|4110|Labrador Sales|-56260.87
31/12/2018|1-0000001088|1210|Labrador Sales|56260.87
31/12/2018|1-0000001089|4110|Labrador Sales|-52893.35
31/12/2018|1-0000001089|1210|Labrador Sales|52893.35
31/12/2018|1-0000001090|4110|Labrador Sales|-55438.84
31/12/2018|1-0000001090|1210|Labrador Sales|55438.84
31/12/2018|1-0000001091|4110|Labrador Sales|-53002.62
31/12/2018|1-0000001091|1210|Labrador Sales|53002.62
31/12/2018|1-0000001092|4110|Labrador Sales|-52770.22
31/12/2018|1-0000001092|1210|Labrador Sales|52770.22
31/12/2018|1-0000001093|4110|Labrador Sales|-53789.8
31/12/2018|1-0000001093|1210|Labrador Sales|53789.8
31/12/2018|1-0000001094|4110|Labrador Sales|-56159.21
31/12/2018|1-0000001094|1210|Labrador Sales|56159.21
31/12/2018|1-0000001095|4110|Labrador Sales|-56152.91
31/12/2018|1-0000001095|1210|Labrador Sales|56152.91
31/12/2018|1-0000001096|4110|Labrador Sales|-55358.16
31/12/2018|1-0000001096|1210|Labrador Sales|55358.16
31/12/2018|1-0000001097|4110|Labrador Sales|-52818.67
31/12/2018|1-0000001097|1210|Labrador Sales|52818.67
31/12/2018|10-0000001171|2220|Cash Payments|6233.3
31/12/2018|10-0000001171|1120|Cash Payments|-6233.3
31/12/2018|10-0000001172|2220|Cash Payments|6281.72
31/12/2018|10-0000001172|1120|Cash Payments|-6281.72
31/12/2018|10-0000001173|1120|Cash Payments|-6015.91
31/12/2018|10-0000001173|2220|Cash Payments|6015.91
31/12/2018|10-0000001174|1120|Cash Payments|-5892.69
31/12/2018|10-0000001174|2220|Cash Payments|5892.69
31/12/2018|10-0000001175|2220|Cash Payments|6428.15
31/12/2018|10-0000001175|1120|Cash Payments|-6428.15
31/12/2018|2-0000001098|1230|Cat food sales|47289.57
31/12/2018|2-0000001098|4120|Cat food sales|-47289.57
31/12/2018|2-0000001099|1230|Cat food sales|47289.57
31/12/2018|2-0000001099|4120|Cat food sales|-47289.57
